local_15min,grid,solar,leg1v,leg2v,summary,temperature,cloud_cover
2018-06-18 10:00:00,-1.832,2.447,122.559,122.908,Humid and Overcast,81.7,1.0
2018-06-18 11:00:00,-0.802,1.296,122.16,122.712,Humid and Overcast,83.39,0.97
2018-06-18 12:00:00,-1.354,1.852,122.073,122.547,Mostly Cloudy,86.24,0.84
2018-06-18 13:00:00,-2.957,3.583,122.416,122.938,Mostly Cloudy,87.92,0.78
2018-06-18 14:00:00,0.656,0.702,121.584,122.159,Mostly Cloudy,88.95,0.75
2018-06-18 15:00:00,-1.208,2.615,121.833,122.306,Mostly Cloudy,89.42,0.75
2018-06-18 16:00:00,-0.288,3.404,121.433,122.058,Mostly Cloudy,89.57,0.75
2018-06-18 17:00:00,-0.211,1.054,120.672,121.151,Mostly Cloudy,87.9,0.86
2018-06-18 18:00:00,1.246,1.196,120.594,121.574,Mostly Cloudy,85.99,0.73
2018-06-18 19:00:00,3.26,0.287,120.707,121.524,Partly Cloudy,82.9,0.53
2018-06-18 20:00:00,2.096,0.087,121.11,121.786,Partly Cloudy,79.63,0.44
2018-06-18 21:00:00,2.291,-0.011,121.515,122.273,Partly Cloudy,78.28,0.55
2018-06-18 22:00:00,1.364,-0.007,121.56,122.347,Humid and Mostly Cloudy,77.66,0.89
2018-06-18 23:00:00,0.861,-0.008,122.228,122.674,Humid and Overcast,77.21,1.0
2018-06-19 00:00:00,2.692,-0.003,122.16,122.762,Humid and Overcast,75.92,1.0
2018-06-19 01:00:00,0.611,-0.007,122.658,122.955,Humid and Mostly Cloudy,75.0,0.92
2018-06-19 02:00:00,5.564,0.005,122.28,122.764,Humid and Overcast,74.93,1.0
2018-06-19 03:00:00,4.194,0.002,122.719,123.184,Humid and Overcast,74.69,1.0
2018-06-19 04:00:00,3.792,0.001,122.72,123.119,Humid and Overcast,74.59,1.0
2018-06-19 05:00:00,3.802,0.002,122.457,122.939,Humid and Overcast,74.3,1.0
2018-06-19 06:00:00,1.976,-0.013,122.197,122.914,Humid and Overcast,74.09,1.0
2018-06-19 07:00:00,0.725,-0.01,122.624,122.999,Humid and Overcast,74.39,1.0
2018-06-19 08:00:00,0.605,0.115,122.731,123.121,Humid and Overcast,74.92,1.0
2018-06-19 09:00:00,0.183,0.282,122.412,123.029,Humid and Overcast,75.65,1.0
2018-06-19 10:00:00,-0.357,0.834,122.81,123.171,Humid and Overcast,76.77,1.0
2018-06-19 11:00:00,-1.557,2.089,122.997,123.479,Humid and Partly Cloudy,78.66,0.45
2018-06-19 12:00:00,-0.442,1.059,122.674,123.061,Humid and Overcast,78.88,1.0
2018-06-19 13:00:00,0.042,0.552,122.55,123.1,Humid and Mostly Cloudy,77.43,0.9
2018-06-19 14:00:00,-0.485,0.965,122.803,123.296,Humid and Mostly Cloudy,76.62,0.92
2018-06-19 15:00:00,0.134,0.335,122.416,123.178,Humid and Partly Cloudy,73.75,0.4
2018-06-19 16:00:00,-0.018,0.489,122.811,123.139,Humid and Overcast,75.46,0.98
2018-06-19 17:00:00,-0.115,0.671,122.91,123.242,Humid and Mostly Cloudy,75.84,0.93
2018-06-19 18:00:00,0.777,0.394,122.505,123.069,Humid and Overcast,76.29,1.0
2018-06-19 19:00:00,2.486,0.19,121.973,122.769,Humid and Overcast,75.92,1.0
2018-06-19 20:00:00,0.808,0.061,122.284,122.931,Humid and Mostly Cloudy,75.22,0.88
2018-06-19 21:00:00,1.931,-0.015,121.896,122.619,Humid and Mostly Cloudy,74.93,0.86
2018-06-19 22:00:00,1.077,-0.008,122.133,122.844,Humid and Overcast,75.27,1.0
2018-06-19 23:00:00,2.883,-0.003,121.942,122.592,Humid and Overcast,75.46,1.0
2018-06-20 00:00:00,1.527,-0.006,122.096,122.688,Humid and Overcast,75.46,1.0
2018-06-20 01:00:00,0.481,-0.009,122.456,122.86,Humid and Overcast,75.34,1.0
2018-06-20 02:00:00,2.537,-0.004,121.962,122.569,Humid and Overcast,75.09,1.0
2018-06-20 03:00:00,0.478,-0.008,122.499,122.991,Humid and Overcast,74.91,1.0
2018-06-20 04:00:00,3.669,0.001,122.338,122.769,Humid and Overcast,74.73,1.0
2018-06-20 05:00:00,4.677,0.003,122.308,122.886,Humid and Overcast,74.72,1.0
2018-06-20 06:00:00,0.579,-0.013,122.416,122.852,Humid and Overcast,74.76,1.0
2018-06-20 07:00:00,0.73,-0.018,122.256,122.602,Humid and Overcast,75.35,1.0
2018-06-20 08:00:00,0.534,0.148,122.582,123.004,Humid and Overcast,75.9,1.0
2018-06-20 09:00:00,0.187,0.414,122.797,123.129,Humid and Overcast,75.81,1.0
2018-06-20 10:00:00,0.075,0.508,122.788,123.123,Humid and Overcast,77.32,1.0
2018-06-20 11:00:00,-0.756,1.334,122.923,123.318,Humid and Mostly Cloudy,79.82,0.85
2018-06-20 12:00:00,-0.57,1.111,122.825,123.2,Humid and Mostly Cloudy,81.18,0.75
2018-06-20 13:00:00,-1.463,1.986,122.845,123.274,Humid and Mostly Cloudy,82.15,0.74
2018-06-20 14:00:00,-1.28,1.773,122.807,123.255,Humid and Mostly Cloudy,82.04,0.75
2018-06-20 15:00:00,-1.454,1.94,122.789,123.236,Humid and Partly Cloudy,82.75,0.5
2018-06-20 16:00:00,-1.218,1.702,122.32,122.672,Humid,82.4,0.16
2018-06-20 17:00:00,1.748,1.143,121.978,122.625,Humid and Partly Cloudy,81.61,0.27
2018-06-20 18:00:00,2.289,0.576,121.955,122.703,Humid,80.01,0.22
2018-06-20 19:00:00,0.538,0.192,122.244,122.68,Humid,78.4,0.09
2018-06-20 20:00:00,0.918,-0.005,122.35,123.021,Humid and Mostly Cloudy,77.41,0.66
2018-06-20 21:00:00,1.364,-0.016,121.973,122.763,Humid and Mostly Cloudy,76.92,0.89
2018-06-20 22:00:00,3.168,-0.003,121.847,122.823,Humid and Mostly Cloudy,76.31,0.86
2018-06-20 23:00:00,1.718,-0.005,122.282,122.869,Humid and Partly Cloudy,75.39,0.35
2018-06-21 00:00:00,0.585,-0.008,122.565,122.864,Humid,73.9,0.15
2018-06-21 01:00:00,0.834,-0.008,122.23,122.582,Humid and Partly Cloudy,73.68,0.29
2018-06-21 02:00:00,1.928,-0.005,122.379,122.913,Humid and Mostly Cloudy,73.66,0.68
2018-06-21 03:00:00,2.625,-0.003,122.347,123.029,Humid and Overcast,73.58,1.0
2018-06-21 04:00:00,5.568,0.005,122.15,122.615,Humid and Partly Cloudy,73.56,0.46
2018-06-21 05:00:00,4.544,0.003,122.174,122.57,Humid and Overcast,73.63,1.0
2018-06-21 06:00:00,0.618,-0.017,122.088,122.523,Humid and Overcast,73.7,1.0
2018-06-21 07:00:00,0.643,0.022,122.783,123.106,Humid and Overcast,74.61,1.0
2018-06-21 08:00:00,0.33,0.449,123.046,123.34,Humid and Mostly Cloudy,76.85,0.67
2018-06-21 09:00:00,-0.805,1.356,123.01,123.359,Humid,80.13,0.07
2018-06-21 10:00:00,-2.163,2.695,123.218,123.663,Humid and Partly Cloudy,84.25,0.55
2018-06-21 11:00:00,-2.895,3.415,122.993,123.436,Humid and Partly Cloudy,85.73,0.51
2018-06-21 12:00:00,-2.625,3.43,122.106,122.806,Humid and Mostly Cloudy,87.34,0.75
2018-06-21 13:00:00,-0.876,3.139,121.978,122.727,Humid and Mostly Cloudy,88.76,0.72
2018-06-21 14:00:00,-2.933,3.435,122.412,122.826,Humid and Mostly Cloudy,90.44,0.62
2018-06-21 15:00:00,-0.74,2.624,121.448,122.109,Humid,91.3,0.21
2018-06-21 16:00:00,1.156,1.984,120.783,121.416,Humid and Partly Cloudy,92.24,0.28
2018-06-21 17:00:00,0.904,2.234,121.125,121.865,Humid and Partly Cloudy,92.15,0.39
2018-06-21 18:00:00,2.292,0.847,120.927,121.718,Humid and Partly Cloudy,90.44,0.53
2018-06-21 19:00:00,2.75,0.451,121.12,121.865,Humid,88.35,0.15
2018-06-21 20:00:00,3.576,0.057,121.399,122.162,Humid,85.29,0.0
2018-06-21 21:00:00,3.559,-0.012,121.341,122.104,Humid,83.26,0.08
2018-06-21 22:00:00,3.499,-0.001,121.76,122.433,Humid,81.58,0.07
2018-06-21 23:00:00,3.045,-0.002,122.232,122.878,Humid,80.31,0.0
2018-06-22 00:00:00,0.833,-0.007,122.638,123.009,Humid,78.81,0.0
2018-06-22 01:00:00,2.842,-0.003,122.475,122.997,Humid,77.75,0.0
2018-06-22 02:00:00,0.609,-0.008,122.592,122.801,Humid,76.75,0.07
2018-06-22 03:00:00,2.166,-0.004,122.533,123.019,Humid and Partly Cloudy,76.19,0.29
2018-06-22 04:00:00,2.363,-0.003,122.817,123.131,Partly Cloudy,74.64,0.46
2018-06-22 05:00:00,4.225,0.001,122.523,122.869,Humid and Mostly Cloudy,75.79,0.87
2018-06-22 06:00:00,2.103,-0.015,122.684,123.595,Humid and Overcast,76.2,1.0
2018-06-22 07:00:00,0.563,0.054,122.808,123.17,Humid and Overcast,77.73,1.0
2018-06-22 08:00:00,0.251,0.309,123.17,123.615,Humid and Overcast,79.92,1.0
2018-06-22 09:00:00,-0.733,1.236,123.255,123.636,Humid and Mostly Cloudy,83.65,0.82
2018-06-22 10:00:00,-1.504,2.016,123.3,123.835,Partly Cloudy,82.07,0.46
2018-06-22 11:00:00,-3.091,3.617,123.293,123.754,Humid and Partly Cloudy,89.25,0.26
2018-06-22 12:00:00,-3.304,3.906,122.529,122.977,Humid,91.75,0.03
2018-06-22 13:00:00,-1.858,4.1,122.165,122.871,Humid,93.77,0.14
2018-06-22 14:00:00,3.181,4.038,121.324,122.151,Partly Cloudy,95.49,0.4
2018-06-22 15:00:00,1.367,3.471,121.381,122.175,Partly Cloudy,96.37,0.34
2018-06-22 16:00:00,1.703,3.066,121.352,122.269,Partly Cloudy,96.61,0.26
2018-06-22 17:00:00,2.693,2.105,121.094,121.764,Clear,96.16,0.23
2018-06-22 18:00:00,2.994,0.949,121.101,121.609,Partly Cloudy,95.33,0.34
2018-06-22 19:00:00,3.19,0.269,121.208,121.782,Clear,93.08,0.0
2018-06-22 20:00:00,2.201,0.018,122.053,122.449,Clear,90.4,0.0
2018-06-22 21:00:00,3.636,-0.008,122.305,123.168,Humid,88.05,0.0
2018-06-22 22:00:00,3.515,-0.002,121.846,122.702,Humid,85.72,0.0
2018-06-22 23:00:00,1.794,-0.005,121.797,122.44,Humid,83.63,0.0
2018-06-23 00:00:00,3.444,-0.001,122.139,122.808,Humid,81.89,0.15
2018-06-23 01:00:00,2.172,-0.006,122.3,122.937,Humid,80.21,0.18
2018-06-23 02:00:00,2.679,-0.003,122.572,123.154,Humid,78.97,0.16
2018-06-23 03:00:00,1.507,-0.006,122.652,123.118,Humid and Partly Cloudy,77.97,0.45
2018-06-23 04:00:00,2.165,-0.004,122.801,123.197,Humid,77.0,0.22
2018-06-23 05:00:00,4.714,0.002,122.972,123.455,Humid,76.25,0.11
2018-06-23 06:00:00,0.538,-0.018,123.506,123.863,Humid,75.82,0.01
2018-06-23 07:00:00,1.158,0.045,123.302,123.631,Humid and Mostly Cloudy,76.86,0.72
2018-06-23 08:00:00,0.914,0.41,122.775,123.255,Mostly Cloudy,79.09,0.74
2018-06-23 09:00:00,0.537,1.593,122.703,123.387,Partly Cloudy,82.44,0.34
2018-06-23 10:00:00,0.172,2.647,123.106,123.445,Clear,85.44,0.21
2018-06-23 11:00:00,-1.863,3.406,122.886,123.256,Partly Cloudy,85.18,0.44
2018-06-23 12:00:00,-0.375,3.901,122.369,122.961,Clear,91.4,0.01
2018-06-23 13:00:00,0.844,4.15,122.103,122.671,Clear,93.06,0.19
2018-06-23 14:00:00,1.459,3.957,121.525,122.071,Clear,95.09,0.19
2018-06-23 15:00:00,2.091,3.282,121.24,121.858,Clear,95.91,0.07
2018-06-23 16:00:00,1.937,3.09,120.875,121.685,Clear,95.88,0.15
2018-06-23 17:00:00,2.75,2.135,120.633,121.313,Clear,94.83,0.19
2018-06-23 18:00:00,3.864,1.055,120.285,121.095,Clear,93.1,0.1
2018-06-23 19:00:00,3.812,0.197,120.465,121.057,Clear,90.11,0.0
2018-06-23 20:00:00,4.056,0.023,120.809,121.371,Humid,86.96,0.07
2018-06-23 21:00:00,2.071,-0.01,121.361,121.941,Humid and Partly Cloudy,84.4,0.32
2018-06-23 22:00:00,1.879,-0.005,122.053,122.48,Humid and Mostly Cloudy,82.85,0.75
2018-06-23 23:00:00,3.416,-0.001,121.729,122.463,Humid and Overcast,81.9,0.97
2018-06-24 00:00:00,1.051,-0.008,122.571,123.075,Humid and Mostly Cloudy,81.07,0.78
2018-06-24 01:00:00,3.322,-0.003,122.835,123.552,Humid and Overcast,80.49,1.0
2018-06-24 02:00:00,1.29,-0.006,122.365,122.79,Humid and Overcast,79.79,0.96
2018-06-24 03:00:00,2.89,-0.002,122.135,122.657,Humid and Mostly Cloudy,79.05,0.7
2018-06-24 04:00:00,1.05,-0.007,122.463,122.785,Humid and Partly Cloudy,78.59,0.5
2018-06-24 05:00:00,4.473,0.002,122.335,122.681,Humid and Mostly Cloudy,78.25,0.72
2018-06-24 06:00:00,2.775,-0.012,122.496,122.986,Humid and Mostly Cloudy,77.76,0.65
2018-06-24 07:00:00,0.606,0.045,122.894,123.218,Humid and Mostly Cloudy,78.69,0.61
2018-06-24 08:00:00,0.701,0.465,122.487,122.802,Humid and Mostly Cloudy,80.94,0.62
2018-06-24 09:00:00,0.905,1.569,121.416,122.313,Partly Cloudy,83.81,0.5
2018-06-24 10:00:00,1.765,2.534,121.951,122.565,Partly Cloudy,87.01,0.33
2018-06-24 11:00:00,0.884,3.488,121.626,122.279,Partly Cloudy,89.94,0.41
2018-06-24 12:00:00,-1.144,3.735,121.976,122.445,Partly Cloudy,92.2,0.42
2018-06-24 13:00:00,-0.751,3.22,121.584,122.227,Partly Cloudy,93.42,0.34
2018-06-24 14:00:00,2.174,4.217,120.987,121.959,Partly Cloudy,94.59,0.4
2018-06-24 15:00:00,-1.378,3.419,121.169,121.794,Partly Cloudy,92.14,0.38
2018-06-24 16:00:00,1.994,2.665,120.903,121.559,Clear,95.16,0.22
2018-06-24 17:00:00,2.136,2.025,120.728,121.329,Partly Cloudy,94.09,0.27
2018-06-24 18:00:00,2.445,0.897,120.642,121.377,Clear,92.5,0.12
2018-06-24 19:00:00,2.556,0.187,120.445,121.135,Clear,90.05,0.02
2018-06-24 20:00:00,1.833,0.018,121.333,121.886,Clear,86.28,0.08
2018-06-24 21:00:00,3.076,-0.007,121.253,122.025,Clear,84.43,0.05
2018-06-24 22:00:00,1.815,-0.005,121.991,122.59,Clear,82.41,0.06
2018-06-24 23:00:00,1.436,-0.005,122.55,122.82,Humid and Partly Cloudy,80.74,0.41
2018-06-25 00:00:00,2.463,-0.003,122.345,122.705,Humid and Mostly Cloudy,79.98,0.83
2018-06-25 01:00:00,2.699,-0.002,122.34,122.87,Humid and Overcast,79.23,1.0
2018-06-25 02:00:00,1.496,-0.006,122.653,122.999,Humid and Mostly Cloudy,78.43,0.6
2018-06-25 03:00:00,0.975,-0.007,122.985,123.293,Humid and Partly Cloudy,78.25,0.42
2018-06-25 04:00:00,2.629,-0.003,122.669,123.164,Humid and Overcast,78.45,1.0
2018-06-25 05:00:00,0.484,-0.008,122.956,123.281,Humid and Overcast,78.38,0.98
2018-06-25 06:00:00,0.483,-0.018,122.891,123.374,Humid and Mostly Cloudy,78.29,0.79
2018-06-25 07:00:00,1.332,0.044,122.934,123.41,Humid and Overcast,78.58,1.0
2018-06-25 08:00:00,0.699,0.321,123.15,123.535,Humid and Overcast,79.95,0.98
2018-06-25 09:00:00,-0.586,1.053,123.436,123.832,Humid and Mostly Cloudy,82.15,0.79
2018-06-25 10:00:00,-0.831,1.3,123.304,123.663,Mostly Cloudy,84.52,0.92
2018-06-25 11:00:00,-1.856,2.339,123.078,123.746,Mostly Cloudy,87.07,0.73
2018-06-25 12:00:00,-2.646,3.145,122.937,123.367,Mostly Cloudy,88.94,0.75
2018-06-25 13:00:00,-3.899,4.446,123.253,123.65,Mostly Cloudy,89.83,0.75
2018-06-25 14:00:00,0.501,0.672,122.57,122.897,Mostly Cloudy,89.95,0.71
2018-06-25 15:00:00,1.631,1.208,122.223,122.721,Clear,90.97,0.15
2018-06-25 16:00:00,-1.093,3.494,122.66,123.201,Partly Cloudy,91.43,0.3
2018-06-25 17:00:00,1.58,1.734,121.525,121.996,Partly Cloudy,91.4,0.44
2018-06-25 18:00:00,1.243,1.425,121.885,122.393,Clear,90.26,0.13
2018-06-25 19:00:00,3.54,0.29,121.558,122.132,Clear,88.3,0.01
2018-06-25 20:00:00,5.627,0.102,121.544,122.368,Partly Cloudy,85.93,0.38
2018-06-25 21:00:00,3.531,-0.008,121.94,122.352,Clear,83.7,0.18
2018-06-25 22:00:00,6.601,0.008,121.76,122.632,Humid and Partly Cloudy,82.21,0.38
2018-06-25 23:00:00,2.961,-0.002,122.272,122.743,Humid and Partly Cloudy,81.08,0.33
2018-06-26 00:00:00,0.491,-0.008,122.513,122.627,Humid and Mostly Cloudy,80.11,0.66
2018-06-26 01:00:00,2.53,-0.004,122.566,123.084,Humid and Mostly Cloudy,79.47,0.84
2018-06-26 02:00:00,1.343,-0.006,122.93,123.373,Humid and Mostly Cloudy,79.01,0.91
2018-06-26 03:00:00,0.485,-0.008,122.959,123.264,Humid and Overcast,78.72,0.97
2018-06-26 04:00:00,3.481,0.0,122.78,123.276,Humid and Mostly Cloudy,78.33,0.75
2018-06-26 05:00:00,3.6,0.0,122.96,123.273,Humid and Partly Cloudy,78.01,0.52
2018-06-26 06:00:00,2.578,-0.013,122.745,123.431,Humid and Mostly Cloudy,77.88,0.75
2018-06-26 07:00:00,0.617,0.086,123.48,123.747,Humid and Mostly Cloudy,79.03,0.75
2018-06-26 08:00:00,0.149,0.541,123.601,123.868,Humid and Mostly Cloudy,80.81,0.75
2018-06-26 09:00:00,0.116,0.479,123.375,123.627,Humid and Mostly Cloudy,83.72,0.75
2018-06-26 10:00:00,-2.147,2.814,123.918,124.197,Humid and Partly Cloudy,86.58,0.37
2018-06-26 11:00:00,-2.059,2.716,123.389,123.853,Partly Cloudy,88.73,0.52
2018-06-26 12:00:00,-3.295,3.966,123.518,123.931,Mostly Cloudy,90.36,0.66
2018-06-26 13:00:00,-2.512,4.011,123.067,123.561,Mostly Cloudy,92.53,0.75
2018-06-26 14:00:00,-0.222,3.955,122.558,123.214,Partly Cloudy,94.11,0.46
2018-06-26 15:00:00,0.069,3.379,122.577,123.29,Partly Cloudy,95.17,0.53
2018-06-26 16:00:00,-1.937,2.537,122.627,122.963,Partly Cloudy,95.46,0.35
2018-06-26 17:00:00,-1.724,2.21,121.945,122.25,Partly Cloudy,95.41,0.27
2018-06-26 18:00:00,2.183,1.014,121.26,121.867,Clear,94.1,0.0
2018-06-26 19:00:00,3.004,0.173,121.475,122.072,Clear,91.67,0.0
2018-06-26 20:00:00,1.017,0.011,122.243,122.77,Clear,88.32,0.0
2018-06-26 21:00:00,3.013,-0.008,122.007,122.532,Clear,86.34,0.0
2018-06-26 22:00:00,2.4,-0.004,122.311,122.975,Clear,84.25,0.0
2018-06-26 23:00:00,2.051,-0.005,122.453,122.967,Clear,82.19,0.0
2018-06-27 00:00:00,3.171,-0.002,122.583,123.3,Humid,80.39,0.01
2018-06-27 01:00:00,2.777,-0.004,122.261,123.018,Humid and Partly Cloudy,78.84,0.42
2018-06-27 02:00:00,0.906,-0.008,122.42,122.886,Humid and Mostly Cloudy,77.63,0.62
2018-06-27 03:00:00,2.604,-0.003,122.186,122.778,Humid and Partly Cloudy,77.15,0.48
2018-06-27 04:00:00,1.404,-0.006,122.348,122.851,Humid and Partly Cloudy,76.53,0.27
2018-06-27 05:00:00,3.704,0.001,122.508,122.896,Humid and Mostly Cloudy,76.09,0.73
2018-06-27 06:00:00,2.009,-0.013,122.239,122.845,Humid and Partly Cloudy,75.92,0.46
2018-06-27 07:00:00,1.14,0.057,122.672,123.043,Humid and Mostly Cloudy,77.66,0.65
2018-06-27 08:00:00,0.334,0.373,122.753,123.015,Humid and Partly Cloudy,80.62,0.54
2018-06-27 09:00:00,-0.988,1.5,122.955,123.274,Partly Cloudy,83.19,0.35
2018-06-27 10:00:00,-2.133,2.607,122.854,123.305,Clear,87.13,0.17
2018-06-27 11:00:00,-2.913,3.383,122.761,123.081,Clear,89.92,0.01
2018-06-27 12:00:00,-3.437,3.916,123.084,123.403,Clear,92.25,0.0
2018-06-27 13:00:00,-1.519,4.094,122.614,123.162,Clear,93.79,0.0
2018-06-27 14:00:00,-3.53,4.009,122.526,122.858,Clear,95.81,0.02
2018-06-27 15:00:00,-1.246,3.674,121.778,122.395,Clear,96.85,0.0
2018-06-27 16:00:00,-2.521,3.069,121.739,122.143,Clear,96.96,0.02
2018-06-27 17:00:00,-1.7,2.202,121.134,121.403,Clear,96.74,0.0
2018-06-27 18:00:00,2.258,1.072,120.345,120.964,Clear,95.33,0.06
2018-06-27 19:00:00,3.116,0.169,120.444,120.846,Clear,92.22,0.06
2018-06-27 20:00:00,3.227,0.016,121.189,121.626,Clear,88.82,0.0
2018-06-27 21:00:00,3.179,-0.007,121.608,122.148,Clear,86.8,0.0
2018-06-27 22:00:00,3.574,-0.002,121.446,122.148,Clear,84.5,0.0
2018-06-27 23:00:00,3.446,-0.001,121.578,122.244,Humid,82.4,0.0
2018-06-28 00:00:00,2.177,-0.005,121.654,122.236,Humid,80.7,0.0
2018-06-28 01:00:00,2.035,-0.005,121.988,122.695,Humid,78.67,0.19
2018-06-28 02:00:00,2.273,-0.005,122.124,122.779,Humid and Mostly Cloudy,77.76,0.69
2018-06-28 03:00:00,2.493,-0.003,122.126,122.749,Humid and Mostly Cloudy,77.12,0.72
2018-06-28 04:00:00,1.451,-0.006,122.478,122.949,Humid and Mostly Cloudy,76.7,0.76
2018-06-28 05:00:00,1.304,-0.006,122.515,123.132,Humid and Mostly Cloudy,76.24,0.64
2018-06-28 06:00:00,1.566,-0.015,122.272,122.861,Humid and Mostly Cloudy,75.7,0.62
2018-06-28 07:00:00,0.526,0.066,122.436,122.747,Humid and Mostly Cloudy,77.63,0.75
2018-06-28 08:00:00,0.27,0.475,122.808,123.111,Humid and Mostly Cloudy,79.89,0.75
2018-06-28 09:00:00,-1.105,1.724,122.835,123.198,Mostly Cloudy,83.18,0.6
2018-06-28 10:00:00,-0.676,1.288,122.825,123.159,Partly Cloudy,82.85,0.44
2018-06-28 11:00:00,-2.793,3.434,123.097,123.345,Partly Cloudy,89.03,0.26
2018-06-28 12:00:00,-2.895,3.79,123.403,123.728,Partly Cloudy,91.32,0.33
2018-06-28 13:00:00,-1.431,4.26,122.497,123.066,Partly Cloudy,93.05,0.44
2018-06-28 14:00:00,-3.492,4.021,122.862,123.214,Partly Cloudy,94.67,0.33
2018-06-28 15:00:00,-1.041,3.027,122.282,122.752,Partly Cloudy,95.24,0.45
2018-06-28 16:00:00,0.368,2.939,121.547,122.095,Partly Cloudy,95.53,0.41
2018-06-28 17:00:00,1.721,1.533,120.839,121.283,Partly Cloudy,95.22,0.35
2018-06-28 18:00:00,2.247,0.96,120.876,121.441,Clear,93.92,0.2
2018-06-28 19:00:00,1.75,0.258,121.378,121.845,Clear,91.5,0.01
2018-06-28 20:00:00,3.546,0.038,121.083,121.932,Clear,88.45,0.0
2018-06-28 21:00:00,3.532,-0.006,121.363,122.16,Clear,86.1,0.0
2018-06-28 22:00:00,1.45,-0.006,121.489,122.116,Clear,83.83,0.08
2018-06-28 23:00:00,3.111,-0.001,121.549,122.168,Humid,81.68,0.0
2018-06-29 00:00:00,2.491,-0.003,121.794,122.292,Humid,79.71,0.13
2018-06-29 01:00:00,0.923,-0.008,122.4,122.801,Humid and Partly Cloudy,78.98,0.57
2018-06-29 02:00:00,2.114,-0.004,122.465,122.942,Humid and Overcast,78.64,1.0
2018-06-29 03:00:00,3.768,0.0,122.296,122.919,Humid and Mostly Cloudy,78.52,0.92
2018-06-29 04:00:00,3.77,0.002,122.379,122.634,Humid and Mostly Cloudy,77.98,0.87
2018-06-29 05:00:00,5.938,0.006,122.053,122.704,Humid and Mostly Cloudy,77.58,0.77
2018-06-29 06:00:00,1.237,-0.013,122.104,122.483,Humid and Mostly Cloudy,77.46,0.75
2018-06-29 07:00:00,0.552,0.036,122.51,122.794,Humid and Mostly Cloudy,78.68,0.82
2018-06-29 08:00:00,0.107,0.431,122.761,123.189,Humid and Mostly Cloudy,80.97,0.87
2018-06-29 09:00:00,-0.251,0.711,122.76,123.17,Humid and Mostly Cloudy,83.04,0.79
2018-06-29 10:00:00,-1.809,2.339,123.092,123.453,Mostly Cloudy,85.67,0.78
2018-06-29 11:00:00,-1.543,2.123,122.756,123.168,Mostly Cloudy,89.16,0.75
2018-06-29 12:00:00,-1.875,2.483,122.816,123.117,Mostly Cloudy,91.09,0.72
2018-06-29 13:00:00,-1.255,2.515,122.031,122.443,Partly Cloudy,93.35,0.55
2018-06-29 14:00:00,-1.998,3.718,122.135,122.591,Mostly Cloudy,94.6,0.6
2018-06-29 15:00:00,-2.082,2.731,121.807,122.148,Partly Cloudy,95.59,0.42
2018-06-29 16:00:00,0.436,2.803,121.026,121.593,Partly Cloudy,96.14,0.28
2018-06-29 17:00:00,1.115,2.232,121.009,121.662,Partly Cloudy,95.21,0.27
2018-06-29 18:00:00,2.532,0.694,121.044,121.511,Clear,93.47,0.19
2018-06-29 19:00:00,2.812,0.252,121.58,122.082,Clear,90.13,0.06
2018-06-29 20:00:00,4.076,0.045,122.441,122.841,Partly Cloudy,86.81,0.45
2018-06-29 21:00:00,3.601,-0.005,122.344,122.996,Mostly Cloudy,84.83,0.66
2018-06-29 22:00:00,2.79,-0.004,121.83,122.523,Humid and Partly Cloudy,82.83,0.46
2018-06-29 23:00:00,2.753,-0.003,122.052,122.864,Humid and Mostly Cloudy,81.56,0.82
2018-06-30 00:00:00,1.989,-0.005,122.222,122.811,Humid and Mostly Cloudy,80.53,0.85
2018-06-30 01:00:00,2.279,-0.004,122.564,123.235,Humid and Mostly Cloudy,80.06,0.76
2018-06-30 02:00:00,6.199,0.006,122.309,122.9,Humid and Mostly Cloudy,79.38,0.71
2018-06-30 03:00:00,3.872,0.002,122.746,123.08,Humid and Overcast,79.15,1.0
2018-06-30 04:00:00,5.883,0.007,122.627,123.128,Humid and Overcast,78.91,0.98
2018-06-30 05:00:00,5.58,0.006,122.923,123.445,Humid and Overcast,78.62,0.99
2018-06-30 06:00:00,1.42,-0.015,123.461,123.876,Humid and Mostly Cloudy,78.2,0.75
2018-06-30 07:00:00,0.431,0.131,123.17,123.563,Humid and Mostly Cloudy,79.32,0.73
2018-06-30 08:00:00,0.002,0.653,122.683,123.077,Humid and Mostly Cloudy,81.28,0.88
2018-06-30 09:00:00,0.479,1.152,122.453,123.106,Mostly Cloudy,84.95,0.75
2018-06-30 10:00:00,-0.589,2.506,122.04,122.671,Partly Cloudy,87.68,0.32
2018-06-30 11:00:00,0.196,3.148,121.993,122.287,Clear,89.76,0.19
2018-06-30 12:00:00,-1.679,3.949,122.367,123.087,Clear,92.49,0.16
2018-06-30 13:00:00,-1.896,4.027,121.924,122.577,Clear,94.72,0.15
2018-06-30 14:00:00,0.017,3.929,121.56,122.364,Clear,95.87,0.14
2018-06-30 15:00:00,0.304,3.412,121.335,122.118,Clear,96.76,0.02
2018-06-30 16:00:00,1.153,2.772,120.995,121.755,Clear,96.51,0.06
2018-06-30 17:00:00,2.781,1.625,120.648,121.376,Clear,95.36,0.03
2018-06-30 18:00:00,2.89,1.16,120.692,121.405,Clear,93.31,0.06
2018-06-30 19:00:00,1.05,0.299,120.871,121.379,Clear,90.14,0.05
2018-06-30 20:00:00,2.282,0.036,121.482,121.89,Clear,87.48,0.08
